model,prompt,test_name,cwe,tp,fp,tn,fn
DeepSeek-V3-0324,cot,BenchmarkTest00342.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00343.java,CWE-89,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00344.java,CWE-89,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00345.java,CWE-327,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00346.java,CWE-328,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00347.java,CWE-330,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00348.java,CWE-614,0,0,0,1
DeepSeek-V3-0324,cot,BenchmarkTest00349.java,CWE-330,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00350.java,CWE-327,0,0,1,0
DeepSeek-V3-0324,cot,BenchmarkTest00351.java,CWE-327,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00352.java,CWE-327,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00353.java,CWE-327,0,0,1,0
DeepSeek-V3-0324,cot,BenchmarkTest00354.java,CWE-327,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00355.java,CWE-327,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00356.java,CWE-327,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00357.java,CWE-327,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00358.java,CWE-327,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00359.java,CWE-22,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00360.java,CWE-22,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00361.java,CWE-22,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00362.java,CWE-22,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00363.java,CWE-22,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00364.java,CWE-22,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00365.java,CWE-22,0,0,1,0
DeepSeek-V3-0324,cot,BenchmarkTest00366.java,CWE-22,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00367.java,CWE-90,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00368.java,CWE-330,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00369.java,CWE-330,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00370.java,CWE-328,0,0,1,0
DeepSeek-V3-0324,cot,BenchmarkTest00371.java,CWE-328,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00372.java,CWE-328,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00373.java,CWE-328,0,0,1,0
DeepSeek-V3-0324,cot,BenchmarkTest00374.java,CWE-328,0,0,0,1
DeepSeek-V3-0324,cot,BenchmarkTest00375.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00376.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00377.java,CWE-79,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00378.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00379.java,CWE-79,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00380.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00381.java,CWE-79,0,0,1,0
DeepSeek-V3-0324,cot,BenchmarkTest00382.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00383.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00384.java,CWE-79,0,0,0,1
DeepSeek-V3-0324,cot,BenchmarkTest00385.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00386.java,CWE-79,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00387.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00388.java,CWE-79,0,0,0,1
DeepSeek-V3-0324,cot,BenchmarkTest00389.java,CWE-79,0,0,1,0
DeepSeek-V3-0324,cot,BenchmarkTest00390.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00391.java,CWE-79,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00392.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00393.java,CWE-79,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00394.java,CWE-79,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00395.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00396.java,CWE-78,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00397.java,CWE-330,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00398.java,CWE-330,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00399.java,CWE-330,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00400.java,CWE-330,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00401.java,CWE-330,0,0,0,1
DeepSeek-V3-0324,cot,BenchmarkTest00402.java,CWE-330,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00403.java,CWE-614,0,0,0,1
DeepSeek-V3-0324,cot,BenchmarkTest00404.java,CWE-614,0,0,1,0
DeepSeek-V3-0324,cot,BenchmarkTest00405.java,CWE-614,0,0,1,0
DeepSeek-V3-0324,cot,BenchmarkTest00406.java,CWE-78,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00407.java,CWE-78,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00408.java,CWE-78,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00409.java,CWE-78,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00410.java,CWE-78,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00411.java,CWE-78,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00412.java,CWE-78,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00413.java,CWE-330,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00414.java,CWE-330,0,0,1,0
DeepSeek-V3-0324,cot,BenchmarkTest00415.java,CWE-330,0,0,1,0
DeepSeek-V3-0324,cot,BenchmarkTest00416.java,CWE-330,0,0,1,0
DeepSeek-V3-0324,cot,BenchmarkTest00417.java,CWE-330,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00418.java,CWE-330,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00419.java,CWE-330,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00420.java,CWE-330,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00421.java,CWE-330,0,0,1,0
DeepSeek-V3-0324,cot,BenchmarkTest00422.java,CWE-330,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00423.java,CWE-330,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00428.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00429.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00430.java,CWE-89,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00431.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00432.java,CWE-89,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00433.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00434.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00435.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00436.java,CWE-89,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00437.java,CWE-89,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00438.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00439.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00440.java,CWE-89,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00441.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00442.java,CWE-643,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00443.java,CWE-327,0,0,1,0
DeepSeek-V3-0324,cot,BenchmarkTest00444.java,CWE-327,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00445.java,CWE-327,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00446.java,CWE-327,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00447.java,CWE-327,0,0,1,0
DeepSeek-V3-0324,cot,BenchmarkTest00448.java,CWE-327,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00449.java,CWE-327,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00450.java,CWE-327,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00451.java,CWE-327,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00452.java,CWE-22,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00453.java,CWE-22,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00454.java,CWE-22,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00455.java,CWE-22,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00456.java,CWE-22,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00457.java,CWE-22,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00458.java,CWE-22,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00459.java,CWE-22,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00460.java,CWE-22,0,0,1,0
DeepSeek-V3-0324,cot,BenchmarkTest00461.java,CWE-330,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00462.java,CWE-328,0,0,0,1
DeepSeek-V3-0324,cot,BenchmarkTest00463.java,CWE-328,0,0,1,0
DeepSeek-V3-0324,cot,BenchmarkTest00464.java,CWE-328,0,0,0,1
DeepSeek-V3-0324,cot,BenchmarkTest00465.java,CWE-328,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00466.java,CWE-328,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00467.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00468.java,CWE-79,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00469.java,CWE-79,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00470.java,CWE-79,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00471.java,CWE-79,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00472.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00473.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00474.java,CWE-79,0,0,1,0
DeepSeek-V3-0324,cot,BenchmarkTest00475.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00476.java,CWE-79,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00477.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00478.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00479.java,CWE-79,0,0,1,0
DeepSeek-V3-0324,cot,BenchmarkTest00480.java,CWE-78,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00481.java,CWE-78,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00482.java,CWE-330,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00483.java,CWE-330,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00484.java,CWE-330,0,0,0,1
DeepSeek-V3-0324,cot,BenchmarkTest00485.java,CWE-330,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00486.java,CWE-330,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00487.java,CWE-330,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00488.java,CWE-330,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00489.java,CWE-330,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00490.java,CWE-330,0,0,0,1
DeepSeek-V3-0324,cot,BenchmarkTest00491.java,CWE-614,0,0,0,1
DeepSeek-V3-0324,cot,BenchmarkTest00492.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00493.java,CWE-79,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00494.java,CWE-78,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00495.java,CWE-78,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00496.java,CWE-78,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00497.java,CWE-78,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00498.java,CWE-78,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00499.java,CWE-78,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00500.java,CWE-78,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00501.java,CWE-330,0,0,1,0
DeepSeek-V3-0324,cot,BenchmarkTest00502.java,CWE-330,0,0,1,0
DeepSeek-V3-0324,cot,BenchmarkTest00503.java,CWE-330,0,0,1,0
DeepSeek-V3-0324,cot,BenchmarkTest00504.java,CWE-330,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00505.java,CWE-330,0,0,1,0
DeepSeek-V3-0324,cot,BenchmarkTest00506.java,CWE-330,0,0,1,0
DeepSeek-V3-0324,cot,BenchmarkTest00507.java,CWE-330,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00509.java,CWE-89,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00510.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00511.java,CWE-89,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00512.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00513.java,CWE-89,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00514.java,CWE-89,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00515.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00516.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00517.java,CWE-89,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00518.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00519.java,CWE-89,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00520.java,CWE-643,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00521.java,CWE-327,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00522.java,CWE-327,0,0,0,1
DeepSeek-V3-0324,cot,BenchmarkTest00523.java,CWE-327,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00524.java,CWE-327,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00525.java,CWE-22,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00526.java,CWE-22,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00527.java,CWE-22,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00528.java,CWE-22,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00529.java,CWE-22,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00530.java,CWE-90,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00531.java,CWE-328,0,0,0,1
DeepSeek-V3-0324,cot,BenchmarkTest00532.java,CWE-328,0,0,0,1
DeepSeek-V3-0324,cot,BenchmarkTest00533.java,CWE-328,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00534.java,CWE-328,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00535.java,CWE-328,0,0,1,0
DeepSeek-V3-0324,cot,BenchmarkTest00536.java,CWE-328,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00537.java,CWE-328,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00538.java,CWE-328,0,0,1,0
DeepSeek-V3-0324,cot,BenchmarkTest00539.java,CWE-328,0,0,1,0
DeepSeek-V3-0324,cot,BenchmarkTest00540.java,CWE-328,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00541.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00542.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00543.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00544.java,CWE-79,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00545.java,CWE-79,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00546.java,CWE-79,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00547.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00548.java,CWE-79,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00549.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00550.java,CWE-79,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00551.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00552.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00553.java,CWE-79,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00554.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00555.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00556.java,CWE-79,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00557.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00558.java,CWE-78,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00559.java,CWE-78,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00560.java,CWE-330,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00561.java,CWE-330,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00562.java,CWE-330,0,0,0,1
DeepSeek-V3-0324,cot,BenchmarkTest00563.java,CWE-330,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00564.java,CWE-330,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00565.java,CWE-614,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00566.java,CWE-614,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00567.java,CWE-78,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00568.java,CWE-78,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00569.java,CWE-78,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00570.java,CWE-78,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00571.java,CWE-78,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00572.java,CWE-78,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00573.java,CWE-78,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00574.java,CWE-78,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00575.java,CWE-78,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00576.java,CWE-78,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00577.java,CWE-330,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00578.java,CWE-330,0,0,1,0
DeepSeek-V3-0324,cot,BenchmarkTest00579.java,CWE-330,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00580.java,CWE-330,0,0,1,0
DeepSeek-V3-0324,cot,BenchmarkTest00581.java,CWE-330,0,0,1,0
DeepSeek-V3-0324,cot,BenchmarkTest00582.java,CWE-330,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00583.java,CWE-330,0,0,1,0
DeepSeek-V3-0324,cot,BenchmarkTest00584.java,CWE-330,0,0,1,0
DeepSeek-V3-0324,cot,BenchmarkTest00585.java,CWE-330,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00589.java,CWE-89,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00590.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00591.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00592.java,CWE-89,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00593.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00594.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00595.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00596.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00597.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00598.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00599.java,CWE-89,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00600.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00601.java,CWE-89,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00602.java,CWE-89,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00603.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00604.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00605.java,CWE-89,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00606.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00607.java,CWE-643,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00608.java,CWE-327,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00609.java,CWE-327,0,0,0,1
DeepSeek-V3-0324,cot,BenchmarkTest00610.java,CWE-327,0,0,0,1
DeepSeek-V3-0324,cot,BenchmarkTest00611.java,CWE-327,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00612.java,CWE-327,0,0,1,0
DeepSeek-V3-0324,cot,BenchmarkTest00613.java,CWE-327,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00614.java,CWE-327,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00615.java,CWE-327,0,0,0,1
DeepSeek-V3-0324,cot,BenchmarkTest00616.java,CWE-327,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00617.java,CWE-327,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00618.java,CWE-327,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00619.java,CWE-22,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00620.java,CWE-22,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00621.java,CWE-22,0,0,1,0
DeepSeek-V3-0324,cot,BenchmarkTest00622.java,CWE-22,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00623.java,CWE-22,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00624.java,CWE-22,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00625.java,CWE-22,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00626.java,CWE-22,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00627.java,CWE-22,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00628.java,CWE-22,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00629.java,CWE-22,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00630.java,CWE-90,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00631.java,CWE-328,0,0,0,1
DeepSeek-V3-0324,cot,BenchmarkTest00632.java,CWE-328,0,0,1,0
DeepSeek-V3-0324,cot,BenchmarkTest00633.java,CWE-328,0,0,1,0
DeepSeek-V3-0324,cot,BenchmarkTest00634.java,CWE-328,0,0,0,1
DeepSeek-V3-0324,cot,BenchmarkTest00635.java,CWE-328,0,0,0,1
DeepSeek-V3-0324,cot,BenchmarkTest00636.java,CWE-328,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00637.java,CWE-328,0,0,0,1
DeepSeek-V3-0324,cot,BenchmarkTest00638.java,CWE-328,0,0,0,1
DeepSeek-V3-0324,cot,BenchmarkTest00639.java,CWE-328,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00640.java,CWE-328,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00641.java,CWE-328,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00642.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00643.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00644.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00645.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00646.java,CWE-79,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00647.java,CWE-79,0,0,1,0
DeepSeek-V3-0324,cot,BenchmarkTest00648.java,CWE-79,0,0,1,0
DeepSeek-V3-0324,cot,BenchmarkTest00649.java,CWE-79,0,0,1,0
DeepSeek-V3-0324,cot,BenchmarkTest00650.java,CWE-79,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00651.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00652.java,CWE-330,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00653.java,CWE-330,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00654.java,CWE-330,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00655.java,CWE-614,0,0,1,0
DeepSeek-V3-0324,cot,BenchmarkTest00656.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00657.java,CWE-78,0,0,1,0
DeepSeek-V3-0324,cot,BenchmarkTest00658.java,CWE-78,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00659.java,CWE-78,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00660.java,CWE-330,0,0,1,0
DeepSeek-V3-0324,cot,BenchmarkTest00661.java,CWE-330,0,0,1,0
DeepSeek-V3-0324,cot,BenchmarkTest00662.java,CWE-330,0,0,1,0
DeepSeek-V3-0324,cot,BenchmarkTest00663.java,CWE-330,0,0,1,0
DeepSeek-V3-0324,cot,BenchmarkTest00664.java,CWE-330,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00665.java,CWE-330,0,0,1,0
DeepSeek-V3-0324,cot,BenchmarkTest00666.java,CWE-330,0,0,1,0
DeepSeek-V3-0324,cot,BenchmarkTest00667.java,CWE-330,0,0,1,0
DeepSeek-V3-0324,cot,BenchmarkTest00672.java,CWE-89,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00673.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00674.java,CWE-89,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00675.java,CWE-89,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00676.java,CWE-89,0,1,0,0
DeepSeek-V3-0324,cot,BenchmarkTest00677.java,CWE-89,1,0,0,0
